"Subject","rt","stimulus","TranscriptionKorean","Rating","CodingForStimulus","responseType","Romanisation","Age","Gender","AgeOfL2Onset","LivedinEnglishSpeakingCountry","OtherForeignLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"K_L1_036",13206,"mphithup","ㅇ,ㅡ,ㄴ,ㅍ,ㅣ,ㅌ,ㅜ,ㅅ","2",45,"ResponseActual","#,eu,n,ph,i,th,u,s",22,"여",8,"없음.","중국어"," 일본어","P0_Q5:중국어 : 10살 2년 일본어 : 17살 1년"
"K_L1_036",16731,"thum","ㅌ,ㅜ,ㅇ,ㅜ,ㅁ","6",46,"ResponseActual","th,u,#,u,m",22,"여",8,"없음.","중국어"," 일본어","P0_Q5:중국어 : 10살 2년 일본어 : 17살 1년"
"K_L1_036",14389,"twikhit","ㅌ,ㅜ,ㅣ,ㅋ,ㅣ,ㅅ","3",47,"ResponseActual","th,u,i,kh,i,s",22,"여",8,"없음.","중국어"," 일본어","P0_Q5:중국어 : 10살 2년 일본어 : 17살 1년"
"K_L1_036",14076,"chwakap","ㅊ,ㅗ,ㅏ,ㄱ,ㅏ,ㅂ","4",48,"ResponseActual","ch,o,a,k,a,p",22,"여",8,"없음.","중국어"," 일본어","P0_Q5:중국어 : 10살 2년 일본어 : 17살 1년"
"K_L1_036",11605,"kophak","ㄱ,ㅗ,ㅍ,ㅏ,ㄱ","5",49,"ResponseActual","k,o,ph,a,k",22,"여",8,"없음.","중국어"," 일본어","P0_Q5:중국어 : 10살 2년 일본어 : 17살 1년"
"K_L1_036",15037,"nthochap","ㅇ,ㅡ,ㅁ,ㅌ,ㅗ,ㅊ,ㅏ,ㅂ","2",50,"ResponseActual","#,eu,m,th,o,ch,a,p",22,"여",8,"없음.","중국어"," 일본어","P0_Q5:중국어 : 10살 2년 일본어 : 17살 1년"
"K_L1_036",17676,"khnichat","ㅋ,ㅡ,ㄴ,ㅣ,ㅊ,ㅑ,ㅌ","3",51,"ResponseActual","kh,eu,n,i,ch,ya,th",22,"여",8,"없음.","중국어"," 일본어","P0_Q5:중국어 : 10살 2년 일본어 : 17살 1년"
"K_L1_036",9585,"khmip","ㅋ,ㅡ,ㅁ,ㅣ,ㅂ","6",52,"ResponseActual","kh,eu,m,i,p",22,"여",8,"없음.","중국어"," 일본어","P0_Q5:중국어 : 10살 2년 일본어 : 17살 1년"
"K_L1_036",9699,"pathik","ㅂ,ㅏ,ㅌ,ㅣ,ㄱ","5",53,"ResponseActual","p,a,th,i,k",22,"여",8,"없음.","중국어"," 일본어","P0_Q5:중국어 : 10살 2년 일본어 : 17살 1년"
"K_L1_036",13296,"thwicap","ㅌ,ㅜ,ㅣ,ㅈ,ㅏ,ㅂ","6",54,"ResponseActual","th,u,i,c,a,p",22,"여",8,"없음.","중국어"," 일본어","P0_Q5:중국어 : 10살 2년 일본어 : 17살 1년"
"K_L1_036",16263,"cwiphing","ㅊ,ㅜ,ㅣ,ㅍ,ㅣ,ㅇ","6",55,"ResponseActual","ch,u,i,ph,i,ng",22,"여",8,"없음.","중국어"," 일본어","P0_Q5:중국어 : 10살 2년 일본어 : 17살 1년"
"K_L1_036",12140,"khwapan","ㅋ,ㅗ,ㅏ,ㅂ,ㅏ,ㄴ","6",56,"ResponseActual","kh,o,a,p,a,n",22,"여",8,"없음.","중국어"," 일본어","P0_Q5:중국어 : 10살 2년 일본어 : 17살 1년"
"K_L1_036",5958,"phwim","ㅍ,ㅣ,ㅁ","5",57,"ResponseActual","ph,i,m",22,"여",8,"없음.","중국어"," 일본어","P0_Q5:중국어 : 10살 2년 일본어 : 17살 1년"
"K_L1_036",6315,"mip","ㅁ,ㅣ,ㅂ","7",58,"ResponseActual","m,i,p",22,"여",8,"없음.","중국어"," 일본어","P0_Q5:중국어 : 10살 2년 일본어 : 17살 1년"
"K_L1_036",12805,"nthiton","ㅇ,ㅡ,ㄴ,ㅌ,ㅣ,ㄷ,ㅗ,ㄴ","3",59,"ResponseActual","#,eu,n,th,i,t,o,n",22,"여",8,"없음.","중국어"," 일본어","P0_Q5:중국어 : 10살 2년 일본어 : 17살 1년"
"K_L1_036",10715,"nchup","ㅇ,ㅡ,ㄴ,ㅊ,ㅜ,ㅂ","3",60,"ResponseActual","#,eu,n,ch,u,p",22,"여",8,"없음.","중국어"," 일본어","P0_Q5:중국어 : 10살 2년 일본어 : 17살 1년"
"K_L1_037",14133,"nthochap","ㅇ,ㅡ,ㅇ,ㅌ,ㅗ,ㅊ,ㅏ,ㅂ","2",1,"ResponseActual","#,eu,ng,th,o,ch,a,p",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",7923,"khmip","ㅋ,ㅡ,ㅁ,ㅣ,ㅂ","6",2,"ResponseActual","kh,eu,m,i,p",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",3902,"phwim","ㅍ,ㅣ,ㅁ","7",3,"ResponseActual","ph,i,m",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",6471,"ncuk","ㅇ,ㅡ,ㅁ,ㅈ,ㅜ","3",4,"ResponseActual","#,eu,m,c,u",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",7019,"kwat","ㄱ,ㅘ,ㅅ","7",5,"ResponseActual","k,wa,s",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",8176,"swicit","ㅅ,ㅣ,ㅈ,ㅣ,ㅅ","7",6,"ResponseActual","s,i,c,i,s",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",3643,"mip","ㅁ,ㅣ,ㅂ","7",7,"ResponseActual","m,i,p",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",8494,"cwang","ㅈ,ㅜ,ㅇ,ㅘ,ㅇ","4",8,"ResponseActual","c,u,ng,wa,ng",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",11570,"kophak","ㄱ,ㅗ,ㅍ,ㅏ,ㄱ","6",9,"ResponseActual","k,o,ph,a,k",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",5929,"thum","ㅌ,ㅜ,ㅁ","6",10,"ResponseActual","th,u,m",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",10825,"nchitam","ㅇ,ㅜ,ㅇ,ㅊ,ㅣ,ㄷ,ㅏ,ㅁ","5",11,"ResponseActual","#,u,ng,ch,i,t,a,m",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",6826,"chwap","ㅌ,ㅡ,ㄹ,ㅘ,ㅂ","3",12,"ResponseActual","th,eu,l,wa,p",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",6967,"phuthik","ㅍ,ㅜ,ㅌ,ㅣ,ㅋ","3",13,"ResponseActual","ph,u,th,i,kh",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",6635,"phwing","ㅍ,ㅟ,ㅇ","1",14,"ResponseActual","ph,wi,ng",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",9110,"mkithun","ㅇ,ㅜ,ㅁ,ㄱ,ㅣ,ㅌ,ㅜ,ㄴ","2",15,"ResponseActual","#,u,m,k,i,th,u,n",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",10726,"sutik","ㅅ,ㅜ,ㄷ,ㅣ,ㄱ","5",16,"ResponseActual","s,u,t,i,k",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",9141,"pmathin","ㅌ,ㅡ,ㅁ,ㅏ,ㅌ,ㅣ,ㄴ","3",17,"ResponseActual","th,eu,m,a,th,i,n",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",10819,"knothing","ㅋ,ㅡ,ㄴ,ㅗ,ㅌ,ㅣ,ㅇ","6",18,"ResponseActual","kh,eu,n,o,th,i,ng",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",7987,"nchak","ㅇ,ㅜ,ㅇ,ㅊ,ㅏ,ㅋ","3",19,"ResponseActual","#,u,ng,ch,a,kh",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",8057,"nchup","ㅇ,ㅜ,ㅁ,ㅊ,ㅜ,ㅂ","3",20,"ResponseActual","#,u,m,ch,u,p",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",5872,"siphuk","ㅅ,ㅣ,ㅍ,ㅜ","5",21,"ResponseActual","s,i,ph,u",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",6551,"pmuk","ㅍ,ㅁ,ㅜ","1",22,"ResponseActual","ph,m,u",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",10121,"swapong","ㅅ,ㅘ,ㅂ,ㅗ,ㅇ","5",23,"ResponseActual","s,wa,p,o,ng",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",12143,"knop","ㅋ,ㅡ,ㄴ,ㅗ,ㅂ","5",24,"ResponseActual","kh,eu,n,o,p",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",10855,"nthiton","ㄴ,ㅇ,ㅜ,ㅁ,ㅌ,ㅣ,ㄷ,ㅜ,ㄴ","2",25,"ResponseActual","n,ng,u,m,th,i,t,u,n",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",13387,"mciphom","ㄴ,ㅜ,ㅈ,ㅣ,ㅍ,ㅜ,ㅁ","3",26,"ResponseActual","n,u,c,i,ph,u,m",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",7543,"khmoting","ㅋ,ㅡ,ㄴ,ㅗ,ㄷ,ㅣ,ㅇ","6",27,"ResponseActual","kh,eu,n,o,t,i,ng",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",6323,"khwapan","ㅋ,ㅘ,ㅂ,ㅏ,ㄴ","7",28,"ResponseActual","kh,wa,p,a,n",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",8269,"cmot","ㅊ,ㅡ,ㅁ,ㅜ,ㅅ","4",29,"ResponseActual","ch,eu,m,u,s",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",9725,"nthunit","ㄴ,ㅜ,ㅇ,ㅌ,ㅜ,ㄴ,ㅣ,ㅅ","4",30,"ResponseActual","n,u,ng,th,u,n,i,s",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",10350,"phmut","ㅍ,ㅜ,ㅁ,ㅜ,ㅅ","5",31,"ResponseActual","ph,u,m,u,s",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",9462,"phninot","ㅍ,ㅜ,ㄴ,ㅣ,ㄴ,ㅗ,ㅅ","5",32,"ResponseActual","ph,u,n,i,n,o,s",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",5030,"swakhing","ㅅ,ㅘ,ㅋ,ㅣ,ㅇ","6",33,"ResponseActual","s,wa,kh,i,ng",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",11030,"phmacot","ㅍ,ㅡ,ㅁ,ㅏ,ㅈ,ㅗ,ㄴ","5",34,"ResponseActual","ph,eu,m,a,c,o,n",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",10279,"khnichat","ㅋ,ㅡ,ㄴ,ㅣ,ㅊ,ㅏ","6",35,"ResponseActual","kh,eu,n,i,ch,a",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",14162,"thnukip","ㅌ,ㅡ,ㄴ,ㅜ,ㄱ,ㅣ,ㅅ","6",36,"ResponseActual","th,eu,n,u,k,i,s",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",9046,"chwakap","ㅊ,ㅏ,ㄱ,ㅏ,ㅂ","3",37,"ResponseActual","ch,a,k,a,p",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",9485,"cwasop","ㅈ,ㅘ,ㅅ,ㅗ,ㅅ","2",38,"ResponseActual","c,wa,s,o,s",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",11043,"mtak","ㅇ,ㅜ,ㅇ,ㄱ,ㅏ,ㅅ","2",39,"ResponseActual","#,u,ng,k,a,s",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",5993,"khnacin","ㅋ,ㅡ,ㄴ,ㅏ,ㅈ,ㅣ,ㄴ","6",40,"ResponseActual","kh,eu,n,a,c,i,n",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",5619,"pathik","ㅂ,ㅏ,ㅌ,ㅣ,ㄱ","7",41,"ResponseActual","p,a,th,i,k",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",4157,"cut","ㅊ,ㅜ,ㅅ","3",42,"ResponseActual","ch,u,s",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",8279,"nchat","ㅇ,ㅜ,ㅇ,ㅊ,ㅑ,ㅅ","2",43,"ResponseActual","#,u,ng,ch,ya,s",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",8669,"mphithup","ㅇ,ㅜ,ㅁ,ㅍ,ㅣ,ㅌ,ㅜ,ㅅ","2",44,"ResponseActual","#,u,m,ph,i,th,u,s",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",9278,"twikhit","ㅌ,ㅟ,ㅋ,ㅣ,ㅅ","4",45,"ResponseActual","th,wi,kh,i,s",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",7881,"ntosin","ㅇ,ㅜ,ㄴ,ㄷ,ㅜ,ㅅ,ㅣ,ㄴ","4",46,"ResponseActual","#,u,n,t,u,s,i,n",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",3085,"chut","ㅊ,ㅜ,ㅅ","6",47,"ResponseActual","ch,u,s",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",7403,"pmisung","ㅌ,ㅜ,ㅁ,ㅣ,ㅅ,ㅜ,ㅇ","3",48,"ResponseActual","th,u,m,i,s,u,ng",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",7235,"pwacung","ㅂ,ㅘ,ㅈ,ㅜ,ㅇ","5",49,"ResponseActual","p,wa,c,u,ng",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",4728,"nucok","ㄴ,ㅜ,ㅈ,ㅗ,ㄱ","6",50,"ResponseActual","n,u,c,o,k",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",3439,"khun","ㅋ,ㅜ,ㄴ","7",51,"ResponseActual","kh,u,n",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",7214,"masuk","ㅁ,ㅏ,ㅅ,ㅜ,ㄱ","5",52,"ResponseActual","m,a,s,u,k",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",11435,"khonik","ㅋ,ㅜ,ㄴ,ㅣ,ㄱ","6",53,"ResponseActual","kh,u,n,i,k",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",7310,"niphak","ㄴ,ㅣ,ㅍ,ㅏ,ㄱ","3",54,"ResponseActual","n,i,ph,a,k",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",10081,"npokit","ㅇ,ㅜ,ㅁ,ㅂ,ㅜ,ㄱ,ㅣ,ㅅ","5",55,"ResponseActual","#,u,m,p,u,k,i,s",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",4334,"thwicap","ㅌ,ㅣ,ㅈ,ㅏ,ㅂ","6",56,"ResponseActual","th,i,c,a,p",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",4773,"takhut","ㅂ,ㅏ,ㅋ,ㅜ,ㅅ","7",57,"ResponseActual","p,a,kh,u,s",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",5967,"mtunak","ㅇ,ㅜ,ㅁ,ㄷ,ㅜ,ㄴ,ㅏ,ㄱ","4",58,"ResponseActual","#,u,m,t,u,n,a,k",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",4045,"cwiphing","ㅈ,ㅟ,ㅍ,ㅣ,ㅇ","5",59,"ResponseActual","c,wi,ph,i,ng",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_037",7335,"thnakop","ㅌ,ㅡ,ㄴ,ㅏ,ㄱ,ㅗ,ㅂ","2",60,"ResponseActual","th,eu,n,a,k,o,p",24,"여",NA,"있음"," 5살 후반기 부터 약 1년간 ","P0_Q4:중국어 ","P0_Q5:초등학교 1학년 (약 3-4개월)"
"K_L1_038",45605,"swapong","ㅅ,ㅜ,ㅇ,ㅏ,ㅂ,ㅗ,ㅇ","4",1,"ResponseActual","s,u,#,a,p,o,ng",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",17668,"knop","ㅋ,ㅡ,ㄴ,ㅜ,ㅂ","6",2,"ResponseActual","kh,eu,n,u,p",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",15477,"sutik","ㅅ,ㅜ,ㄷ,ㅣ,ㄱ","4",3,"ResponseActual","s,u,t,i,k",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",26108,"cwang","ㅈ,ㅘ,ㅇ","2",4,"ResponseActual","c,wa,ng",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",13826,"ntosin","ㅇ,ㅡ,ㄴ,ㄷ,ㅜ,ㅅ,ㅣ,ㄴ","2",5,"ResponseActual","#,eu,n,t,u,s,i,n",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",11383,"thwicap","ㅌ,ㅣ,ㅈ,ㅏ,ㅂ","6",6,"ResponseActual","th,i,c,a,p",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",10032,"siphuk","ㅅ,ㅣ,ㅍ,ㅜ,ㄱ","6",7,"ResponseActual","s,i,ph,u,k",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",13354,"khnichat","ㅋ,ㅡ,ㄴ,ㅣ,ㅊ,ㅏ,ㅂ","5",8,"ResponseActual","kh,eu,n,i,ch,a,p",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",31134,"mkithun","ㅇ,ㅡ,ㅁ,ㄱ,ㅣ,ㅌ,ㅜ,ㄴ","6",9,"ResponseActual","#,eu,m,k,i,th,u,n",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",18480,"phninot","ㅍ,ㅜ,ㄴ,ㅣ,ㄴ,ㅗ,ㅅ","3",10,"ResponseActual","ph,u,n,i,n,o,s",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",21958,"phmacot","ㅍ,ㅡ,ㅁ,ㅏ,ㅈ,ㅗ,ㅅ","6",11,"ResponseActual","ph,eu,m,a,c,o,s",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",15973,"khwapan","ㅋ,ㅘ,ㅂ,ㅏ,ㄴ","5",12,"ResponseActual","kh,wa,p,a,n",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",11916,"phwim","ㅍ,ㅢ,ㅁ","7",13,"ResponseActual","ph,ui,m",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",9687,"cwiphing","ㅈ,ㅟ,ㅍ,ㅣ,ㅇ","6",14,"ResponseActual","c,wi,ph,i,ng",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",7109,"khun","ㅋ,ㅜ,ㄴ","7",15,"ResponseActual","kh,u,n",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",8671,"chut","ㅊ,ㅜ,ㅅ","6",16,"ResponseActual","ch,u,s",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",17587,"nthunit","ㅇ,ㅡ,ㅁ,ㅋ,ㅡ,ㄴ,ㅣ,ㅅ","3",17,"ResponseActual","#,eu,m,kh,eu,n,i,s",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",12625,"chwakap","ㅊ,ㅏ,ㄱ,ㅏ,ㅂ","6",18,"ResponseActual","ch,a,k,a,p",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",15837,"pmathin","ㄱ,ㅡ,ㅁ,ㅏ,ㅌ,ㅣ,ㄴ","2",19,"ResponseActual","k,eu,m,a,th,i,n",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",13380,"chwap","ㅊ,ㅘ,ㅂ","6",20,"ResponseActual","ch,wa,p",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",15277,"kophak","ㄱ,ㅗ,ㅍ,ㅏ,ㄱ","5",21,"ResponseActual","k,o,ph,a,k",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",18558,"cmot","ㅅ,ㅡ,ㅁ,ㅜ,ㅅ","2",22,"ResponseActual","s,eu,m,u,s",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",23031,"khmip","ㅋ,ㅡ,ㅁ,ㅣ,ㅂ","2",23,"ResponseActual","kh,eu,m,i,p",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",13173,"swakhing","ㅅ,ㅡ,ㅇ,ㅘ,ㅋ,ㅣ,ㅇ","1",24,"ResponseActual","s,eu,ng,wa,kh,i,ng",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",10349,"pmuk","ㅂ,ㅡ,ㅁ,ㅜ,ㄱ","1",25,"ResponseActual","p,eu,m,u,k",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",10064,"khnacin","ㅋ,ㅡ,ㄴ,ㅏ,ㅈ,ㅣ,ㄴ","5",26,"ResponseActual","kh,eu,n,a,c,i,n",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
"K_L1_038",13540,"pwacung","ㅂ,ㅘ,ㅈ,ㅜ,ㅇ","3",27,"ResponseActual","p,wa,c,u,ng",22,"여",NA,"없음","일본어","13살부터 5년","독일어 21살에 6개월"
