"Subject","rt","stimulus","TranscriptionKorean","Rating","CodingForStimulus","responseType","Romanisation","Age","Gender","AgeOfL2Onset","LivedinEnglishSpeakingCountry","OtherForeignLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"K_L2_010",16573,"taphik","ㄷ,ㅏ,ㅍ,ㅣ,ㄱ","5",58,"ResponseActual","t,a,ph,i,k",19,"남",8,"없다","없다","없다","없다"
"K_L2_010",11383,"ntakhip","ㅇ,ㅡ,ㄴ,ㄷ,ㅏ,ㅋ,ㅣ,ㅍ","2",59,"ResponseActual","#,eu,n,t,a,kh,i,ph",19,"남",8,"없다","없다","없다","없다"
"K_L2_010",8629,"tikut","ㄷ,ㅟ,ㄱ,ㅜ,ㅅ","6",60,"ResponseActual","t,wi,k,u,s",19,"남",8,"없다","없다","없다","없다"
"K_L2_011",9815,"nthimong","ㄴ,ㅣ,ㅌ,ㅣ,ㅁ,ㅗ,ㅇ","1",1,"ResponseActual","n,i,th,i,m,o,ng",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",8659,"pmochun","ㅁ,ㅗ,ㅊ,ㅜ,ㄴ","1",2,"ResponseActual","m,o,ch,u,n",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",12795,"khnothik","ㅋ,ㅡ,ㄴ,ㅗ,ㅌ,ㅣ,ㄱ","1",3,"ResponseActual","kh,eu,n,o,th,i,k",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",8001,"chunak","ㅊ,ㅜ,ㄴ,ㅏ,ㄱ","1",4,"ResponseActual","ch,u,n,a,k",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",18626,"tnunong","ㄱ,ㄴ,ㅜ,ㄴ,ㅗ,ㅇ","2",5,"ResponseActual","k,n,u,n,o,ng",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",16297,"tmichut","ㅇ,ㅁ,ㅣ,ㅊ,ㅜ,ㄷ","1",6,"ResponseActual","#,m,i,ch,u,t",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",11620,"khwiphing","ㅋ,ㅜ,ㅣ,ㅍ,ㅣ,ㅇ","6",7,"ResponseActual","kh,u,i,ph,i,ng",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",16420,"nkhuchom","ㅁ,ㅜ,ㄴ,ㅋ,ㅜ,ㅈ,ㅓ,ㅁ","6",8,"ResponseActual","m,u,n,kh,u,c,eo,m",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",20474,"mkit","ㅇ,ㅜ,ㅁ,ㄱ,ㅣ,ㅅ","1",9,"ResponseActual","#,u,m,k,i,s",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",19397,"mphuk","ㅇ,ㅡ,ㅁ,ㅍ,ㅜ,ㄱ","2",10,"ResponseActual","#,eu,m,ph,u,k",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",16921,"nkat","ㅇ,ㅡ,ㅁ,ㄱ,ㅏ,ㅅ","1",11,"ResponseActual","#,eu,m,k,a,s",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",13130,"phmiman","ㅋ,ㅡ,ㅁ,ㅣ,ㅁ,ㅏ,ㄴ","1",12,"ResponseActual","kh,eu,m,i,m,a,n",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",11818,"khut","ㅋ,ㅜ,ㅅ","3",13,"ResponseActual","kh,u,s",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",15618,"nthaking","ㅇ,ㅡ,ㅇ,ㅌ,ㅏ,ㄱ,ㅣ,ㅇ","1",14,"ResponseActual","#,eu,ng,th,a,k,i,ng",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",9886,"twan","ㄷ,ㅗ,ㅏ,ㄴ","3",15,"ResponseActual","t,o,a,n",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",10331,"chmop","ㅊ,ㅡ,ㅁ,ㅗ,ㅂ","1",16,"ResponseActual","ch,eu,m,o,p",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",10516,"chnupot","ㅊ,ㄴ,ㅜ,ㅂ,ㅜ,ㅅ","1",17,"ResponseActual","ch,n,u,p,u,s",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",9923,"khwipot","ㅋ,ㅜ,ㅣ,ㅂ,ㅗ,ㅅ","1",18,"ResponseActual","kh,u,i,p,o,s",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",14599,"khnap","ㅋ,ㅡ,ㄴ,ㅏ,ㅂ","1",19,"ResponseActual","kh,eu,n,a,p",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",19055,"ntakhip","ㅡ,ㅇ,ㄷ,ㅏ,ㅋ,ㅣ","1",20,"ResponseActual","eu,ng,t,a,kh,i",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",9090,"chwiphin","ㅊ,ㅣ,ㅍ,ㅣ,ㄴ","3",21,"ResponseActual","ch,i,ph,i,n",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",9074,"thwam","ㅌ,ㅗ,ㅏ,ㅁ","1",22,"ResponseActual","th,o,a,m",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",14556,"mthik","ㅁ,ㅡ,ㅁ,ㅍ,ㅣ,ㅅ","1",23,"ResponseActual","m,eu,m,ph,i,s",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",15802,"cnaphin","ㅊ,ㄴ,ㅏ,ㅍ,ㅣ,ㄴ","1",24,"ResponseActual","ch,n,a,ph,i,n",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",11031,"chumik","ㅊ,ㅜ,ㅁ,ㅣ,ㄱ","1",25,"ResponseActual","ch,u,m,i,k",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",18463,"mphosak","ㅇ,ㅡ,ㅇ,ㅍ,ㅗ,ㅅ,ㅏ","1",26,"ResponseActual","#,eu,ng,ph,o,s,a",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",15363,"swikhat","ㅅ,ㅣ,ㅋ,ㅏ","4",27,"ResponseActual","s,i,kh,a",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",9896,"khin","ㅋ,ㅣ,ㄴ","1",28,"ResponseActual","kh,i,n",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",7784,"tikut","ㄷ,ㅣ,ㄱ,ㅜ,ㄷ","6",29,"ResponseActual","t,i,k,u,t",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",8855,"thnok","ㅋ,ㅡ,ㄴ,ㅗ,ㄱ","1",30,"ResponseActual","kh,eu,n,o,k",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",20120,"twaput","ㄷ,ㅗ,ㅏ,ㅂ,ㅜ,ㅅ","1",31,"ResponseActual","t,o,a,p,u,s",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",7625,"cwit","ㅈ,ㅜ,ㅣ,ㅅ","1",32,"ResponseActual","c,u,i,s",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",11759,"chakot","ㅊ,ㅏ,ㄱ,ㅗ,ㄷ","1",33,"ResponseActual","ch,a,k,o,t",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",17997,"tup","ㄷ,ㅜ,ㄱ","3",34,"ResponseActual","t,u,k",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",10605,"npucap","ㅇ,ㅡ,ㅇ,ㅂ,ㅜ,ㅈ,ㅏ,ㅅ","1",35,"ResponseActual","#,eu,ng,p,u,c,a,s",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",15793,"chnuk","ㅊ,ㄴ,ㅗ","2",36,"ResponseActual","ch,n,o",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",16704,"twak","ㄷ,ㅗ,ㅏ","1",37,"ResponseActual","t,o,a",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",12580,"thukhat","ㅌ,ㅜ,ㅋ,ㅏ,ㅅ","1",38,"ResponseActual","th,u,kh,a,s",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",11671,"thwikhip","ㅌ,ㅜ,ㅣ,ㅋ,ㅣ,ㅂ","2",39,"ResponseActual","th,u,i,kh,i,p",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",8026,"nwimik","ㄴ,ㅜ,ㅣ,ㅁ,ㅣ,ㄱ","1",40,"ResponseActual","n,u,i,m,i,k",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",7415,"nchot","ㅡ,ㅊ,ㅗ,ㄷ","1",41,"ResponseActual","eu,ch,o,t",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",9685,"knot","ㅋ,ㄴ,ㅗ,ㄷ","1",42,"ResponseActual","kh,n,o,t",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",8997,"mup","ㅁ,ㅜ,ㅂ","1",43,"ResponseActual","m,u,p",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",12122,"taphik","ㄷ,ㅏ,ㅍ,ㅣ,ㄱ","1",44,"ResponseActual","t,a,ph,i,k",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",12762,"phnokhing","ㅋ,ㅡ,ㄴ,ㅗ,ㅋ,ㅣ,ㅇ","1",45,"ResponseActual","kh,eu,n,o,kh,i,ng",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",8450,"twamot","ㄷ,ㅗ,ㅏ,ㅁ,ㅗ,ㅅ","1",46,"ResponseActual","t,o,a,m,o,s",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",13626,"nchocip","ㅡ,ㅇ,ㅊ,ㅗ,ㅈ,ㅣ,ㅅ","1",47,"ResponseActual","eu,ng,ch,o,c,i,s",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",8722,"mtukin","ㅡ,ㅇ,ㄷ,ㅜ,ㄱ,ㅣ,ㄴ","1",48,"ResponseActual","eu,ng,t,u,k,i,n",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",9187,"khwichon","ㅋ,ㅜ,ㅣ,ㅊ,ㅗ,ㄴ","3",49,"ResponseActual","kh,u,i,ch,o,n",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",7908,"kmamun","ㅋ,ㅁ,ㅏ,ㅁ,ㅜ,ㄴ","1",50,"ResponseActual","kh,m,a,m,u,n",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",13950,"mpukham","ㅇ,ㅡ,ㅂ,ㅜ,ㅋ,ㅏ,ㄴ","5",51,"ResponseActual","#,eu,p,u,kh,a,n",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",16581,"thinok","ㅋ,ㅣ,ㄴ,ㅗ,ㄱ","2",52,"ResponseActual","kh,i,n,o,k",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",9838,"tin","ㄷ,ㅣ,ㄴ","1",53,"ResponseActual","t,i,n",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",17420,"sikot","ㅅ,ㅣ,ㄱ,ㅗ,ㅈ","1",54,"ResponseActual","s,i,k,o,c",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",9528,"nakhit","ㄴ,ㅏ,ㅋ,ㅣ,ㅅ","1",55,"ResponseActual","n,a,kh,i,s",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",9698,"cmoman","ㅊ,ㅁ,ㅗ,ㅁ,ㅏ,ㄴ","1",56,"ResponseActual","ch,m,o,m,a,n",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",9672,"khithuk","ㅋ,ㅣ,ㅌ,ㅜ","1",57,"ResponseActual","kh,i,th,u",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",10578,"mphutam","ㅡ,ㅍ,ㅜ,ㄷ,ㅏ,ㅁ","2",58,"ResponseActual","eu,ph,u,t,a,m",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",9999,"chwikhong","ㅊ,ㅣ,ㅋ,ㅗ,ㅇ","1",59,"ResponseActual","ch,i,kh,o,ng",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_011",10449,"cwam","ㅈ,ㅏ,ㅁ","7",60,"ResponseActual","c,a,m",25,"여자",NA,"아니오","없음","없음","없음"
"K_L2_012",5130,"khnap","ㅋ,ㅡ,ㄴ,ㅏ,ㅂ","7",1,"ResponseActual","kh,eu,n,a,p",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",8181,"mkit","ㅇ,ㅜ,ㅁ,ㄱ,ㅣ,ㅅ","5",2,"ResponseActual","#,u,m,k,i,s",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",9581,"nchocip","ㅇ,ㅜ,ㅁ,ㅊ,ㅛ,ㅈ,ㅣ,ㅂ","5",3,"ResponseActual","#,u,m,ch,yo,c,i,p",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",4397,"mup","ㅁ,ㅜ,ㅂ","7",4,"ResponseActual","m,u,p",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",12280,"thwikhip","ㅌ,ㅜ,ㅇ,ㅣ,ㅋ,ㅣ,ㅂ","4",5,"ResponseActual","th,u,#,i,kh,i,p",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",6533,"cwit","ㅈ,ㅠ,ㅇ,ㅣ,ㅅ","4",6,"ResponseActual","c,yu,#,i,s",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",6347,"chumik","ㅊ,ㅠ,ㅁ,ㅣ,ㄱ","6",7,"ResponseActual","ch,yu,m,i,k",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",11092,"chnupot","ㅊ,ㅡ,ㄴ,ㅜ,ㅂ,ㅗ,ㅅ","5",8,"ResponseActual","ch,eu,n,u,p,o,s",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",4431,"khut","ㅋ,ㅜ,ㄷ","6",9,"ResponseActual","kh,u,t",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",15042,"npucap","ㅇ,ㅡ,ㅁ,ㅂ,ㅜ,ㅈ,ㅏ,ㅂ","4",10,"ResponseActual","#,eu,m,p,u,c,a,p",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",4840,"mthik","ㅇ,ㅜ,ㅁ,ㅌ,ㅣ,ㄱ","4",11,"ResponseActual","#,u,m,th,i,k",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",6492,"khwipot","ㅋ,ㅜ,ㅣ,ㅂ,ㅗ,ㅅ","5",12,"ResponseActual","kh,u,i,p,o,s",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",9246,"nthimong","ㅇ,ㅜ,ㅁ,ㅌ,ㅣ,ㅁ,ㅗ,ㅇ","4",13,"ResponseActual","#,u,m,th,i,m,o,ng",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",8171,"tnunong","ㄷ,ㄴ,ㅜ,ㄴ,ㅗ,ㅇ","2",14,"ResponseActual","t,n,u,n,o,ng",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",5525,"chakot","ㅊ,ㅑ,ㄱ,ㅗ,ㅅ","5",15,"ResponseActual","ch,ya,k,o,s",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",9343,"thnok","ㅌ,ㄴ,ㅗ,ㄱ","5",16,"ResponseActual","th,n,o,k",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",5394,"thukhat","ㅌ,ㅜ,ㅋ,ㅏ,ㅅ","6",17,"ResponseActual","th,u,kh,a,s",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",9267,"nakhit","ㄴ,ㅏ,ㅋ,ㅣ,ㅅ","6",18,"ResponseActual","n,a,kh,i,s",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",6484,"kmamun","ㅋ,ㅡ,ㅁ,ㅏ,ㅁ,ㅜ,ㄴ","5",19,"ResponseActual","kh,eu,m,a,m,u,n",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",8356,"mphosak","ㅇ,ㅡ,ㅁ,ㅍ,ㅗ,ㅅ,ㅏ,ㄱ","5",20,"ResponseActual","#,eu,m,ph,o,s,a,k",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",11793,"mphutam","ㅇ,ㅡ,ㅁ,ㅍ,ㅜ,ㄷ,ㅏ,ㅇ,ㅏ,ㅁ","4",21,"ResponseActual","#,eu,m,ph,u,t,a,#,a,m",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",6611,"chmop","ㅊ,ㅁ,ㅗ,ㅅ","4",22,"ResponseActual","ch,m,o,s",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",4511,"chunak","ㅊ,ㅠ,ㄴ,ㅏ,ㄱ","6",23,"ResponseActual","ch,yu,n,a,k",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",5824,"sikot","ㅅ,ㅣ,ㄱ,ㅗ,ㅅ","7",24,"ResponseActual","s,i,k,o,s",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",5077,"thinok","ㅌ,ㅣ,ㄴ,ㅗ,ㄱ","7",25,"ResponseActual","th,i,n,o,k",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",9752,"phmiman","ㅍ,ㅜ,ㄴ,ㅣ,ㅁ,ㅏ,ㅇ,ㅏ,ㄴ","5",26,"ResponseActual","ph,u,n,i,m,a,#,a,n",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",6717,"cmoman","ㅊ,ㅡ,ㅁ,ㅗ,ㅁ,ㅏ,ㄴ","5",27,"ResponseActual","ch,eu,m,o,m,a,n",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",6507,"chwikhong","ㅊ,ㅜ,ㅣ,ㅋ,ㅗ,ㅇ","7",28,"ResponseActual","ch,u,i,kh,o,ng",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",10319,"nkhuchom","ㅇ,ㅡ,ㅁ,ㅋ,ㅜ,ㅊ,ㅗ,ㄴ","4",29,"ResponseActual","#,eu,m,kh,u,ch,o,n",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",7758,"tup","ㄸ,ㅜ,ㅂ","6",30,"ResponseActual","tt,u,p",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",6806,"tin","ㄷ,ㅣ,ㅇ,ㅣ,ㄴ","5",31,"ResponseActual","t,i,#,i,n",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",6351,"khithuk","ㅋ,ㅣ,ㅌ,ㅜ","6",32,"ResponseActual","kh,i,th,u",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",7263,"nkat","ㅇ,ㅡ,ㅁ,ㄱ,ㅏ,ㅅ","4",33,"ResponseActual","#,eu,m,k,a,s",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",8159,"khwichon","ㅋ,ㅜ,ㅣ,ㅊ,ㅗ,ㄴ","5",34,"ResponseActual","kh,u,i,ch,o,n",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",8602,"taphik","ㄷ,ㅏ,ㅍ,ㅣ,ㄱ","5",35,"ResponseActual","t,a,ph,i,k",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",7716,"swikhat","ㅅ,ㅜ,ㅣ,ㅋ,ㅏ,ㅅ","6",36,"ResponseActual","s,u,i,kh,a,s",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",10693,"mtukin","ㅇ,ㅜ,ㅁ,ㄷ,ㅜ,ㄱ,ㅣ,ㄴ","4",37,"ResponseActual","#,u,m,t,u,k,i,n",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",5715,"ntakhip","ㅇ,ㅜ,ㅁ,ㄷ,ㅏ,ㅋ,ㅣ,ㅅ","4",38,"ResponseActual","#,u,m,t,a,kh,i,s",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",7945,"twaput","ㄷ,ㅗ,ㅇ,ㅏ,ㅂ,ㅜ,ㅅ","4",39,"ResponseActual","t,o,#,a,p,u,s",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",6999,"khnothik","ㅋ,ㅡ,ㄴ,ㅗ,ㅌ,ㅣ,ㄱ","6",40,"ResponseActual","kh,eu,n,o,th,i,k",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",10812,"tmichut","ㄷ,ㅡ,ㅁ,ㅣ,ㅊ,ㅜ","3",41,"ResponseActual","t,eu,m,i,ch,u",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",6429,"twak","ㄷ,ㅗ,ㅇ,ㅏ,ㄱ","4",42,"ResponseActual","t,o,#,a,k",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",6944,"khwiphing","ㅋ,ㅜ,ㅣ,ㅍ,ㅣ,ㅇ","4",43,"ResponseActual","kh,u,i,ph,i,ng",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",7539,"phnokhing","ㅍ,ㅡ,ㄴ,ㅗ,ㅋ,ㅣ,ㄴ","5",44,"ResponseActual","ph,eu,n,o,kh,i,n",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",4729,"chnuk","ㅊ,ㅡ,ㄴ,ㅜ,ㄱ","5",45,"ResponseActual","ch,eu,n,u,k",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",5183,"thwam","ㅌ,ㅗ,ㅏ,ㅁ","2",46,"ResponseActual","th,o,a,m",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",8059,"knot","ㅋ,ㅡ,ㄴ,ㅗ,ㅅ","6",47,"ResponseActual","kh,eu,n,o,s",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",5208,"tikut","ㄷ,ㅜ,ㅣ,ㄱ,ㅜ,ㅅ","5",48,"ResponseActual","t,u,i,k,u,s",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",6580,"nwimik","ㄴ,ㅜ,ㅇ,ㅣ,ㅁ,ㅣ,ㄱ","5",49,"ResponseActual","n,u,#,i,m,i,k",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",5311,"chwiphin","ㅊ,ㅜ,ㅣ,ㅍ,ㅣ,ㄴ","6",50,"ResponseActual","ch,u,i,ph,i,n",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",6324,"twamot","ㅌ,ㅗ,ㅇ,ㅏ,ㅁ,ㅗ,ㅅ","4",51,"ResponseActual","th,o,#,a,m,o,s",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",7443,"mpukham","ㅇ,ㅜ,ㅁ,ㅂ,ㅜ,ㅋ,ㅏ,ㄴ","5",52,"ResponseActual","#,u,m,p,u,kh,a,n",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",7683,"pmochun","ㅋ,ㅁ,ㅜ,ㅊ,ㅜ,ㄴ","3",53,"ResponseActual","kh,m,u,ch,u,n",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",4913,"twan","ㄷ,ㅗ,ㅇ,ㅏ,ㄴ","4",54,"ResponseActual","t,o,#,a,n",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",4808,"khin","ㅋ,ㅣ,ㄴ","7",55,"ResponseActual","kh,i,n",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",8094,"nthaking","ㅇ,ㅜ,ㅁ,ㅌ,ㅏ,ㄱ,ㅣ,ㄴ","4",56,"ResponseActual","#,u,m,th,a,k,i,n",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",7272,"cnaphin","ㅊ,ㅡ,ㄴ,ㅏ,ㅍ,ㅣ,ㄴ","4",57,"ResponseActual","ch,eu,n,a,ph,i,n",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",8957,"cwam","ㅈ,ㅜ,ㅇ,ㅏ,ㅁ","3",58,"ResponseActual","c,u,#,a,m",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",6032,"nchot","ㅇ,ㅡ,ㅁ,ㅊ,ㅛ,ㅅ","5",59,"ResponseActual","#,eu,m,ch,yo,s",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_012",6909,"mphuk","ㅇ,ㅡ,ㅁ,ㅍ,ㅜ,ㄱ","5",60,"ResponseActual","#,eu,m,ph,u,k",23,"여",NA,"없다.","없다.","없다.","없다."
"K_L2_013",14508,"khwichon","ㅋ,ㅜ,ㅣ,ㅊ,ㅗ,ㄴ","7",1,"ResponseActual","kh,u,i,ch,o,n",21,"남",NA,"없음","일본어","만 16세에 1년","고등학교에서 일본어 수업 들음"
"K_L2_013",12089,"twamot","ㄷ,ㅗ,ㅏ,ㅁ,ㅗ,ㅅ","7",2,"ResponseActual","t,o,a,m,o,s",21,"남",NA,"없음","일본어","만 16세에 1년","고등학교에서 일본어 수업 들음"
"K_L2_013",13804,"mphutam","ㅇ,ㅡ,ㅁ,ㅍ,ㅡ,ㄷ,ㅏ,ㅁ","2",3,"ResponseActual","#,eu,m,ph,eu,t,a,m",21,"남",NA,"없음","일본어","만 16세에 1년","고등학교에서 일본어 수업 들음"
"K_L2_013",12709,"nthimong","ㅇ,ㅡ,ㅁ,ㅌ,ㅣ,ㅁ,ㅗ,ㅇ","2",4,"ResponseActual","#,eu,m,th,i,m,o,ng",21,"남",NA,"없음","일본어","만 16세에 1년","고등학교에서 일본어 수업 들음"
"K_L2_013",7757,"thwikhip","ㅌ,ㅜ,ㅣ,ㅋ,ㅣ,ㅂ","7",5,"ResponseActual","th,u,i,kh,i,p",21,"남",NA,"없음","일본어","만 16세에 1년","고등학교에서 일본어 수업 들음"
"K_L2_013",16101,"phnokhing","ㅋ,ㅡ,ㄴ,ㅗ,ㅋ,ㅣ,ㅇ","1",6,"ResponseActual","kh,eu,n,o,kh,i,ng",21,"남",NA,"없음","일본어","만 16세에 1년","고등학교에서 일본어 수업 들음"
"K_L2_013",9022,"khwiphing","ㅋ,ㅜ,ㅣ,ㅍ,ㅣ,ㅇ","7",7,"ResponseActual","kh,u,i,ph,i,ng",21,"남",NA,"없음","일본어","만 16세에 1년","고등학교에서 일본어 수업 들음"
"K_L2_013",10046,"nkhuchom","ㅇ,ㅡ,ㅁ,ㅋ,ㅡ,ㅊ,ㅗ,ㅁ","1",8,"ResponseActual","#,eu,m,kh,eu,ch,o,m",21,"남",NA,"없음","일본어","만 16세에 1년","고등학교에서 일본어 수업 들음"
"K_L2_013",7752,"tmichut","ㅁ,ㅣ,ㅊ,ㅜ,ㅅ","7",9,"ResponseActual","m,i,ch,u,s",21,"남",NA,"없음","일본어","만 16세에 1년","고등학교에서 일본어 수업 들음"
"K_L2_013",11841,"cnaphin","ㅈ,ㅡ,ㄴ,ㅏ,ㅍ,ㅣ,ㄴ","3",10,"ResponseActual","c,eu,n,a,ph,i,n",21,"남",NA,"없음","일본어","만 16세에 1년","고등학교에서 일본어 수업 들음"
"K_L2_013",9240,"nwimik","ㄴ,ㅠ,ㅇ,ㅣ,ㅁ,ㅣ,ㄱ","7",11,"ResponseActual","n,yu,#,i,m,i,k",21,"남",NA,"없음","일본어","만 16세에 1년","고등학교에서 일본어 수업 들음"
"K_L2_013",12245,"kmamun","ㄱ,ㅡ,ㅁ,ㅏ,ㅁ,ㅜ,ㄴ","2",12,"ResponseActual","k,eu,m,a,m,u,n",21,"남",NA,"없음","일본어","만 16세에 1년","고등학교에서 일본어 수업 들음"
