"Subject","rt","stimulus","TranscriptionKorean","Rating","CodingForStimulus","responseType","Romanisation","Age","Gender","AgeOfL2Onset","LivedinEnglishSpeakingCountry","OtherForeignLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"k3b_L2_029",8883,"nakhit","ㄴ,ㅑ,ㅋ,ㅜ,ㅣ,ㅅ","""(불가능)""",24,"ResponseActual","n,ya,kh,u,i,s",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",15393,"tnunong","ㄷ,ㅡ,ㄹ,ㅜ,ㄴ,ㅗ,ㅇ","""(불가능)""",25,"ResponseActual","t,eu,l,u,n,o,ng",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",13464,"nkhuchom","ㅁ,ㅜ,ㅇ,ㅋ,ㅡ,ㅊ,ㅗ,ㅇ","""(불가능)""",26,"ResponseActual","m,u,ng,kh,eu,ch,o,ng",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",9232,"sikot","ㅅ,ㅣ,ㄱ,ㅗ,ㅅ","""(가능)""",27,"ResponseActual","s,i,k,o,s",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",7807,"khwiphing","ㅋ,ㅜ,ㅣ,ㅍ,ㅣ,ㅇ","""(가능)""",28,"ResponseActual","kh,u,i,ph,i,ng",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",9992,"npucap","ㅇ,ㅡ,ㄴ,ㅂ,ㅜ,ㅈ,ㅏ,ㅂ","""(불가능)""",29,"ResponseActual","#,eu,n,p,u,c,a,p",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",13927,"khithuk","ㅋ,ㅜ,l,ㅌ,ㅜ,ㅅ","""(불가능)""",30,"ResponseActual","kh,u,l,th,u,s",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",7377,"twan","ㄷ,ㅗ,ㅏ,ㄴ","""(가능)""",31,"ResponseActual","t,o,a,n",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",10715,"twamot","ㄷ,ㅗ,ㅏ,ㅁ,ㅗ,ㅅ","""(불가능)""",32,"ResponseActual","t,o,a,m,o,s",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",15602,"ntakhip","ㅇ,ㅡ,ㄴ,ㄷ,ㅏ,ㅋ,ㅣ,ㅅ","""(불가능)""",33,"ResponseActual","#,eu,n,t,a,kh,i,s",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",9392,"chmop","ㅊ,ㅡ,ㅁ,ㅗ,ㅅ","""(불가능)""",34,"ResponseActual","ch,eu,m,o,s",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",6852,"tin","ㄷ,ㅣ,ㄴ","""(가능)""",35,"ResponseActual","t,i,n",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",11192,"cwam","ㅈ,ㅜ,ㅇ,ㅗ,ㅏ,ㄴ","""(불가능)""",36,"ResponseActual","c,u,#,o,a,n",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",8228,"tikut","ㄷ,ㅣ,ㄱ,ㅜ,ㄷ","""(가능)""",37,"ResponseActual","t,i,k,u,t",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",17506,"cmoman","ㅊ,ㅡ,ㅁ,ㅗ,ㅁ,ㅓ,ㄴ","""(불가능)""",38,"ResponseActual","ch,eu,m,o,m,eo,n",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",11517,"mpukham","ㅇ,ㅡ,ㄴ,ㅂ,ㅜ,ㅋ,ㅏ,ㅁ","""(불가능)""",39,"ResponseActual","#,eu,n,p,u,kh,a,m",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",7379,"nchot","ㅇ,ㅡ,ㅇ,ㅊ,ㅗ,ㅅ","""(불가능)""",40,"ResponseActual","#,eu,ng,ch,o,s",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",13405,"mkit","ㅇ,ㅡ,ㅁ,ㄱ,ㅣ,ㄹ,ㅣ,ㅅ","""(불가능)""",41,"ResponseActual","#,eu,m,k,i,l,i,s",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",9405,"mtukin","ㅇ,ㅡ,ㄴ,ㄷ,ㅜ,ㄱ,ㅣ,ㄴ","""(불가능)""",42,"ResponseActual","#,eu,n,t,u,k,i,n",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",6669,"taphik","ㄷ,ㅏ,ㅍ,ㅣ,ㅅ","""(불가능)""",43,"ResponseActual","t,a,ph,i,s",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",9743,"mphuk","ㅇ,ㅡ,ㄴ,ㅂ,ㅜ,ㅌ,ㅜ,ㅅ","""(불가능)""",44,"ResponseActual","#,eu,n,p,u,th,u,s",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",6068,"tup","ㄷ,ㅜ,ㅅ","""(불가능)""",45,"ResponseActual","t,u,s",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",8585,"khnothik","ㅋ,ㅡ,ㄴ,ㅗ,ㅌ,ㅣ,ㄱ","""(불가능)""",46,"ResponseActual","kh,eu,n,o,th,i,k",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",9249,"thwikhip","ㅌ,ㅜ,ㅣ,ㅋ,ㅣ,ㅂ","""(불가능)""",47,"ResponseActual","th,u,i,kh,i,p",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",6980,"chwikhong","ㅊ,ㅜ,ㅣ,ㅋ,ㅗ,ㅇ","""(불가능)""",48,"ResponseActual","ch,u,i,kh,o,ng",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",10490,"knot","ㅋ,ㅡ,ㄴ,ㅗ,ㅅ","""(불가능)""",49,"ResponseActual","kh,eu,n,o,s",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",11575,"nthimong","ㅁ,ㅜ,ㅇ,ㅌ,ㅜ,ㅣ,ㅁ,ㅗ,ㅇ","""(불가능)""",50,"ResponseActual","m,u,ng,th,u,i,m,o,ng",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",11666,"chumik","ㅊ,ㅠ,ㅁ,ㅣ,ㄱ","""(불가능)""",51,"ResponseActual","ch,yu,m,i,k",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",7492,"chwiphin","ㅊ,ㅜ,ㅣ,ㅍ,ㅣ,ㄴ","""(불가능)""",52,"ResponseActual","ch,u,i,ph,i,n",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",7795,"twaput","ㄷ,ㅗ,ㅏ,ㅂ,ㅜ,ㅅ","""(불가능)""",53,"ResponseActual","t,o,a,p,u,s",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",8627,"khnap","ㅋ,ㅡ,ㄴ,ㅏ,ㅂ","""(불가능)""",54,"ResponseActual","kh,eu,n,a,p",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",11743,"nthaking","ㅁ,ㅜ,ㅇ,ㅌ,ㅏ,ㄱ,ㅣ,ㅇ","""(불가능)""",55,"ResponseActual","m,u,ng,th,a,k,i,ng",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",15852,"mphutam","ㅁ,ㅜ,ㅇ,ㅍ,ㅜ,ㄷ,ㅏ,ㅁ","""(불가능)""",56,"ResponseActual","m,u,ng,ph,u,t,a,m",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",9437,"chnuk","ㅊ,ㅡ,ㄴ,ㅜ,ㅅ","""(불가능)""",57,"ResponseActual","ch,eu,n,u,s",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",8618,"pmochun","ㄱ,ㅡ,ㅁ,ㅜ,ㅊ,ㅜ,ㄴ","""(불가능)""",58,"ResponseActual","k,eu,m,u,ch,u,n",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",8060,"cnaphin","ㅊ,ㅡ,ㄴ,ㅏ,ㅍ,ㅣ,ㄴ","""(불가능)""",59,"ResponseActual","ch,eu,n,a,ph,i,n",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_029",6968,"khut","ㅋ,ㅜ,ㅅ","""(가능)""",60,"ResponseActual","kh,u,s",NA,"남성",NA,".","중국어","19살, 3개월정도","."
"k3b_L2_030",11901,"swikhat","ㅅ,ㅜ,ㅣ,ㅋ,ㅏ,ㅅ","""(불가능)""",1,"ResponseActual","s,u,i,kh,a,s",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",15514,"khwichon","ㅋ,ㅜ,ㅣ,ㅊ,ㅛ,ㄴ","""(불가능)""",2,"ResponseActual","kh,u,i,ch,yo,n",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",12576,"nthaking","ㅇ,ㅡ,ㅌ,ㅏ,ㄱ,ㅇ,ㅐ,ㅇ","""(불가능)""",3,"ResponseActual","#,eu,th,a,k,ng,ae,ng",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",17022,"nchot","ㅇ,ㅡ,ㅇ,ㅊ,ㅛ,ㅅ","""(불가능)""",4,"ResponseActual","#,eu,ng,ch,yo,s",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",22118,"mkit","ㅇ,ㅡ,ㅇ,ㄱ,ㅣ,ㅇ,ㅣ,ㄱ","""(불가능)""",5,"ResponseActual","#,eu,ng,k,i,#,i,k",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",14989,"mphutam","ㅇ,ㅡ,ㅇ,ㅍ,ㅜ,ㅅ,ㅇ,ㅏ,ㅁ","""(불가능)""",6,"ResponseActual","#,eu,ng,ph,u,s,ng,a,m",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",14672,"khwiphing","ㅋ,ㅜ,ㅣ,ㅍ,ㅣ,ㅇ","""(불가능)""",7,"ResponseActual","kh,u,i,ph,i,ng",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",11735,"nthimong","ㅇ,ㅡ,ㅇ,ㅌ,ㅣ,ㅁ,ㅗ,ㅇ","""(불가능)""",8,"ResponseActual","#,eu,ng,th,i,m,o,ng",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",12633,"mpukham","ㅇ,ㅡ,ㅇ,ㅂ,ㅜ,ㅋ,ㅗ,ㅏ,ㅁ","""(불가능)""",9,"ResponseActual","#,eu,ng,p,u,kh,o,a,m",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",21419,"khnap","ㅋ,ㅡ,ㄴ,ㅏ,ㅂ","""(불가능)""",10,"ResponseActual","kh,eu,n,a,p",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",6176,"khithuk","ㅋ,ㅣ,ㅌ,ㅜ","""(가능)""",11,"ResponseActual","kh,i,th,u",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",5709,"pmochun","ㅁ,ㅜ,ㅊ,ㅜ,ㄴ","""(가능)""",12,"ResponseActual","m,u,ch,u,n",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",9539,"chnupot","ㅊ,ㅡ,ㄴ,ㅜ,ㅂ,ㅗ,ㅅ","""(불가능)""",13,"ResponseActual","ch,eu,n,u,p,o,s",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",47086,"mtukin","ㅇ,ㅡ,ㅇ,ㄷ,ㅜ,ㄱ,ㅣ,ㄴ","""(불가능)""",14,"ResponseActual","#,eu,ng,t,u,k,i,n",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",16910,"chwikhong","ㅊ,ㅜ,ㅣ,ㅋ,ㅗ,ㅇ","""(가능)""",15,"ResponseActual","ch,u,i,kh,o,ng",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",27233,"twak","ㄷ,ㅡ,ㅇ,ㅏ,ㄱ","""(불가능)""",16,"ResponseActual","t,eu,#,a,k",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",5576,"mup","ㅁ,ㅜ,ㅇ,ㅡ,ㅂ","""(가능)""",17,"ResponseActual","m,u,#,eu,p",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",6830,"thukhat","ㅌ,ㅜ,ㅋ,ㅏ,ㅅ","""(불가능)""",18,"ResponseActual","th,u,kh,a,s",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",12733,"thnok","ㅌ,ㅡ,ㄴ,ㅗ,ㄱ","""(불가능)""",19,"ResponseActual","th,eu,n,o,k",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",8429,"mthik","ㅇ,ㅡ,ㅁ,ㅌ,ㅣ,ㄱ","""(불가능)""",20,"ResponseActual","#,eu,m,th,i,k",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",9135,"tnunong","ㄸ,ㅡ,ㄴ,ㅜ,ㄴ,ㅗ,ㅇ","""(불가능)""",21,"ResponseActual","tt,eu,n,u,n,o,ng",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",7670,"khnothik","ㅋ,ㅡ,ㄴ,ㅗ,ㅌ,ㅣ,ㄱ","""(불가능)""",22,"ResponseActual","kh,eu,n,o,th,i,k",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",8711,"mphosak","ㅇ,ㅡ,ㅁ,ㅍ,ㅗ,ㅅ,ㅏ,ㄱ","""(불가능)""",23,"ResponseActual","#,eu,m,ph,o,s,a,k",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",11904,"twamot","ㄷ,ㅜ,ㅇ,ㅏ,ㅁ,ㅗ,ㅅ","""(불가능)""",24,"ResponseActual","t,u,#,a,m,o,s",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",5598,"knot","ㅋ,ㅡ,ㄴ,ㅗ,ㅅ","""(불가능)""",25,"ResponseActual","kh,eu,n,o,s",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",7793,"nwimik","ㄴ,ㅠ,ㅇ,ㅣ,ㅁ,ㅣ,ㄱ","""(불가능)""",26,"ResponseActual","n,yu,#,i,m,i,k",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",7963,"tikut","ㄷ,ㅣ,ㄱ,ㅜ,ㅅ","""(가능)""",27,"ResponseActual","t,i,k,u,s",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",25164,"twan","ㄷ,ㅜ,ㅇ,ㅏ,ㄴ","""(가능)""",28,"ResponseActual","t,u,#,a,n",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",7412,"nkat","ㅇ,ㅡ,ㅁ,ㄱ,ㅏ,ㅅ","""(불가능)""",29,"ResponseActual","#,eu,m,k,a,s",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",8610,"mphuk","ㅇ,ㅡ,ㅁ,ㅍ,ㅜ,ㄱ","""(가능)""",30,"ResponseActual","#,eu,m,ph,u,k",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",8189,"chakot","ㅊ,ㅏ,ㄱ,ㅗ,ㅈ","""(가능)""",31,"ResponseActual","ch,a,k,o,c",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",6751,"chunak","ㅊ,ㅜ,ㄴ,ㅇ,ㅏ,ㄱ","""(가능)""",32,"ResponseActual","ch,u,n,ng,a,k",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",4958,"khin","ㅋ,ㅣ,ㄴ","""(불가능)""",33,"ResponseActual","kh,i,n",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",7166,"thinok","ㅋ,ㅣ,ㄴ,ㅗ,ㄱ","""(불가능)""",34,"ResponseActual","kh,i,n,o,k",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",8709,"phmiman","ㅍ,ㅡ,ㅁ,ㅣ,ㅁ,ㅏ,ㄴ","""(불가능)""",35,"ResponseActual","ph,eu,m,i,m,a,n",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",5858,"thwam","ㅌ,ㅗ,ㅏ,ㅁ","""(불가능)""",36,"ResponseActual","th,o,a,m",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",11508,"phnokhing","ㅍ,ㅡ,ㄴ,ㅗ,ㄱ,ㅋ,ㅣ,ㅇ","""(불가능)""",37,"ResponseActual","ph,eu,n,o,k,kh,i,ng",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",22317,"tmichut","ㅇ,ㅡ,ㅁ,ㅣ,ㅊ,ㅜ,ㅅ","""(불가능)""",38,"ResponseActual","#,eu,m,i,ch,u,s",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",31162,"cmoman","ㅊ,ㅡ,ㅁ,ㅗ,ㅁ,ㅏ,ㄴ","""(불가능)""",39,"ResponseActual","ch,eu,m,o,m,a,n",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",8805,"twaput","ㄷ,ㅗ,ㅏ,ㅂ,ㅜ,ㅅ","""(불가능)""",40,"ResponseActual","t,o,a,p,u,s",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",7559,"sikot","ㅅ,ㅣ,ㄱ,ㅗ,ㅈ","""(가능)""",41,"ResponseActual","s,i,k,o,c",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",14710,"ntakhip","ㅇ,ㅡ,ㅇ,ㄷ,ㅏ,ㅂ,ㅋ,ㅣ,ㅅ","""(불가능)""",42,"ResponseActual","#,eu,ng,t,a,p,kh,i,s",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",4873,"chmop","ㅊ,ㅡ,ㅁ,ㅗ,ㅂ","""(불가능)""",43,"ResponseActual","ch,eu,m,o,p",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",30571,"tup","ㄷ,ㅜ,ㅇ,ㅡ,ㅂ","""(가능)""",44,"ResponseActual","t,u,#,eu,p",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",10756,"nkhuchom","ㅇ,ㅡ,ㅇ,ㅋ,ㅜ,ㅊ,ㅗ,ㅁ","""(불가능)""",45,"ResponseActual","#,eu,ng,kh,u,ch,o,m",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",24228,"tin","ㄷ,ㅣ,ㅇ,ㅔ,ㄴ","""(불가능)""",46,"ResponseActual","t,i,#,e,n",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",14572,"cwam","ㅈ,ㅗ,ㅏ,ㅁ","""(불가능)""",47,"ResponseActual","c,o,a,m",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",8496,"chumik","ㅊ,ㅜ,ㅁ,ㅣ,ㄱ","""(가능)""",48,"ResponseActual","ch,u,m,i,k",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",47959,"chnuk","ㅊ,ㅡ,ㄴ,ㅜ","""(가능)""",49,"ResponseActual","ch,eu,n,u",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",6027,"cwit","ㅈ,ㅜ,ㅇ,ㅣ,ㅅ","""(가능)""",50,"ResponseActual","c,u,#,i,s",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",15999,"kmamun","ㄲ,ㅡ,ㅁ,ㅏ,ㅁ,ㅜ,ㄴ","""(불가능)""",51,"ResponseActual","kk,eu,m,a,m,u,n",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",5378,"nchocip","ㅇ,ㅡ,ㅇ,ㅊ,ㅗ,ㅈ,ㅣ,ㅂ","""(불가능)""",52,"ResponseActual","#,eu,ng,ch,o,c,i,p",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",6784,"nakhit","ㄴ,ㅏ,ㅋ,ㅣ,ㅅ","""(불가능)""",53,"ResponseActual","n,a,kh,i,s",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",10404,"taphik","ㄷ,ㅏ,ㅍ,ㅣ,ㄱ","""(불가능)""",54,"ResponseActual","t,a,ph,i,k",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",7068,"cnaphin","ㅈ,ㅡ,ㄴ,ㅏ,ㅍ,ㅣ,ㄴ","""(불가능)""",55,"ResponseActual","c,eu,n,a,ph,i,n",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",7967,"khut","ㅋ,ㅡ,ㅇ,ㅜ,ㅅ","""(불가능)""",56,"ResponseActual","kh,eu,#,u,s",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",6660,"chwiphin","ㅊ,ㅜ,ㅣ,ㅍ,ㅣ,ㄴ","""(불가능)""",57,"ResponseActual","ch,u,i,ph,i,n",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",7446,"npucap","ㅇ,ㅡ,ㅇ,ㅂ,ㅜ,ㅈ,ㅏ,ㅂ","""(불가능)""",58,"ResponseActual","#,eu,ng,p,u,c,a,p",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",5547,"khwipot","ㅋ,ㅜ,ㅣ,ㅂ,ㅗ,ㅅ","""(불가능)""",59,"ResponseActual","kh,u,i,p,o,s",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_030",5499,"thwikhip","ㅌ,ㅜ,ㅣ,ㅋ,ㅣ,ㅂ","""(불가능)""",60,"ResponseActual","th,u,i,kh,i,p",22,"남성",7,"없습니다.","일본어","22, 0년 2개월","고등학교 재학 중 중국어 과목을 1년 동안 수강함"
"k3b_L2_031",15931,"ntakhip","ㄷ,ㅏ,ㄱ,ㅋ,ㅣ","""(불가능)""",1,"ResponseActual","t,a,k,kh,i",23,"남",12,"없습니다","중국어","15살에 1년 배웠습니다","없습니다"
"k3b_L2_031",15403,"twaput","ㄷ,ㅗ,ㅇ,ㅏ,ㅂ,ㅜ,ㅅ","""(가능)""",2,"ResponseActual","t,o,#,a,p,u,s",23,"남",12,"없습니다","중국어","15살에 1년 배웠습니다","없습니다"
"k3b_L2_031",9806,"thnok","ㅌ,ㅡ,ㄴ,ㅗ,ㄱ","""(불가능)""",3,"ResponseActual","th,eu,n,o,k",23,"남",12,"없습니다","중국어","15살에 1년 배웠습니다","없습니다"
"k3b_L2_031",7605,"nchocip","ㅊ,ㅗ,ㅈ,ㅣ,ㅂ","""(가능)""",4,"ResponseActual","ch,o,c,i,p",23,"남",12,"없습니다","중국어","15살에 1년 배웠습니다","없습니다"
"k3b_L2_031",10603,"knot","ㄱ,ㅡ,ㄴ,ㅗ,ㄱ","""(불가능)""",5,"ResponseActual","k,eu,n,o,k",23,"남",12,"없습니다","중국어","15살에 1년 배웠습니다","없습니다"
"k3b_L2_031",6335,"thwam","ㅌ,ㅗ,ㅏ,ㅁ","""(불가능)""",6,"ResponseActual","th,o,a,m",23,"남",12,"없습니다","중국어","15살에 1년 배웠습니다","없습니다"
"k3b_L2_031",6091,"taphik","ㄷ,ㅏ,ㅍ,ㅣ,ㄱ","""(가능)""",7,"ResponseActual","t,a,ph,i,k",23,"남",12,"없습니다","중국어","15살에 1년 배웠습니다","없습니다"
